worse solution,0.7175808002372569,0.967218551117387,accepted,"[19, 34, 35, 2, 27, 30, 7, 25, 6, 22, 47, 26, 50, 45, 11, 46, 3, 16, 36, 14, 43, 41, 18, 40, 12, 24, 13, 5, 23, 42, 17, 4, 37, 10, 31, 0, 21, 1, 15, 49, 8, 48, 9, 29, 33, 20, 28, 38, 32, 44, 39]","[19, 34, 35, 2, 27, 30, 7, 25, 6, 22, 47, 4, 17, 42, 23, 5, 13, 24, 12, 40, 18, 41, 43, 14, 36, 16, 3, 46, 11, 45, 50, 26, 37, 10, 31, 0, 21, 1, 15, 49, 8, 48, 9, 29, 33, 20, 28, 38, 32, 44, 39]",567.303660108,600.634459744
worse solution,0.3097103289764861,0.9082853507395284,accepted,"[19, 34, 35, 2, 27, 30, 7, 25, 6, 22, 47, 4, 17, 42, 23, 5, 13, 24, 12, 40, 18, 41, 43, 14, 36, 16, 3, 46, 11, 45, 50, 26, 37, 10, 31, 0, 21, 1, 15, 49, 8, 48, 9, 29, 33, 20, 28, 38, 32, 44, 39]","[19, 34, 35, 43, 41, 18, 40, 12, 24, 13, 5, 23, 42, 17, 4, 47, 22, 6, 25, 7, 30, 27, 2, 14, 36, 16, 3, 46, 11, 45, 50, 26, 37, 10, 31, 0, 21, 1, 15, 49, 8, 48, 9, 29, 33, 20, 28, 38, 32, 44, 39]",600.634459744,696.350163132
worse solution,0.8509961127841367,0.9976013724864881,accepted,"[19, 34, 35, 43, 41, 18, 40, 12, 24, 13, 5, 23, 42, 17, 4, 47, 22, 6, 25, 7, 30, 27, 2, 14, 36, 16, 3, 46, 11, 45, 50, 26, 37, 10, 31, 0, 21, 1, 15, 49, 8, 48, 9, 29, 33, 20, 28, 38, 32, 44, 39]","[19, 34, 35, 16, 36, 14, 2, 27, 30, 7, 25, 6, 22, 47, 4, 17, 42, 23, 5, 13, 24, 12, 40, 18, 41, 43, 3, 46, 11, 45, 50, 26, 37, 10, 31, 0, 21, 1, 15, 49, 8, 48, 9, 29, 33, 20, 28, 38, 32, 44, 39]",696.350163132,698.727716911
worse solution,0.0879620533438733,0.9943494393386324,accepted,"[19, 34, 35, 16, 36, 14, 2, 27, 30, 7, 25, 6, 22, 47, 4, 17, 42, 23, 5, 13, 24, 12, 40, 18, 41, 43, 3, 46, 11, 45, 50, 26, 37, 10, 31, 0, 21, 1, 15, 49, 8, 48, 9, 29, 33, 20, 28, 38, 32, 44, 39]","[8, 49, 15, 1, 21, 0, 31, 10, 37, 26, 50, 45, 11, 46, 3, 43, 41, 18, 40, 12, 24, 13, 5, 23, 42, 17, 4, 47, 22, 6, 25, 7, 30, 27, 2, 14, 36, 16, 35, 34, 19, 48, 9, 29, 33, 20, 28, 38, 32, 44, 39]",698.727716911,704.309727888
worse solution,0.186131664509403,0.9876987491301858,accepted,"[8, 49, 15, 1, 21, 0, 31, 10, 37, 26, 50, 45, 11, 46, 3, 43, 41, 18, 40, 12, 24, 13, 5, 23, 42, 17, 4, 47, 22, 6, 25, 7, 30, 27, 2, 14, 36, 16, 35, 34, 19, 48, 9, 29, 33, 20, 28, 38, 32, 44, 39]","[8, 49, 15, 39, 44, 32, 38, 28, 20, 33, 29, 9, 48, 19, 34, 35, 16, 36, 14, 2, 27, 30, 7, 25, 6, 22, 47, 4, 17, 42, 23, 5, 13, 24, 12, 40, 18, 41, 43, 3, 46, 11, 45, 50, 26, 37, 10, 31, 0, 21, 1]",704.309727888,716.441565103
worse solution,0.3655363183670244,0.9747612896783024,accepted,"[8, 49, 15, 39, 44, 32, 38, 28, 20, 33, 29, 9, 48, 19, 34, 35, 16, 36, 14, 2, 27, 30, 7, 25, 6, 22, 47, 4, 17, 42, 23, 5, 13, 24, 12, 40, 18, 41, 43, 3, 46, 11, 45, 50, 26, 37, 10, 31, 0, 21, 1]","[8, 49, 15, 39, 44, 32, 38, 28, 20, 33, 29, 9, 48, 19, 34, 35, 16, 36, 14, 2, 27, 30, 7, 25, 6, 22, 47, 4, 17, 0, 31, 10, 37, 26, 50, 45, 11, 46, 3, 43, 41, 18, 40, 12, 24, 13, 5, 23, 42, 21, 1]",716.441565103,741.37152623
worse solution,0.8336889923709824,0.9142821283211925,accepted,"[8, 49, 15, 39, 44, 32, 38, 28, 20, 33, 29, 9, 48, 19, 34, 35, 16, 36, 14, 2, 27, 30, 7, 25, 6, 22, 47, 4, 17, 0, 31, 10, 37, 26, 50, 45, 11, 46, 3, 43, 41, 18, 40, 12, 24, 13, 5, 23, 42, 21, 1]","[8, 49, 18, 41, 43, 3, 46, 11, 45, 50, 26, 37, 10, 31, 0, 17, 4, 47, 22, 6, 25, 7, 30, 27, 2, 14, 36, 16, 35, 34, 19, 48, 9, 29, 33, 20, 28, 38, 32, 44, 39, 15, 40, 12, 24, 13, 5, 23, 42, 21, 1]",741.37152623,828.332507479
worse solution,0.4858624643328886,0.9772488935306108,accepted,"[8, 49, 18, 41, 43, 3, 46, 11, 45, 50, 26, 37, 10, 31, 0, 17, 4, 47, 22, 6, 25, 7, 30, 27, 2, 14, 36, 16, 35, 34, 19, 48, 9, 29, 33, 20, 28, 38, 32, 44, 39, 15, 40, 12, 24, 13, 5, 23, 42, 21, 1]","[8, 49, 18, 41, 43, 3, 46, 11, 45, 50, 26, 37, 10, 31, 0, 17, 4, 33, 29, 9, 48, 19, 34, 35, 16, 36, 14, 2, 27, 30, 7, 25, 6, 22, 47, 20, 28, 38, 32, 44, 39, 15, 40, 12, 24, 13, 5, 23, 42, 21, 1]",828.332507479,850.552909405
worse solution,0.8103597399608866,0.9892785335589168,accepted,"[8, 49, 18, 41, 43, 3, 46, 11, 45, 50, 26, 37, 10, 31, 0, 17, 4, 33, 29, 9, 48, 19, 34, 35, 16, 36, 14, 2, 27, 30, 7, 25, 6, 22, 47, 20, 28, 38, 32, 44, 39, 15, 40, 12, 24, 13, 5, 23, 42, 21, 1]","[8, 49, 18, 41, 43, 3, 46, 47, 22, 6, 25, 7, 30, 27, 2, 14, 36, 16, 35, 34, 19, 48, 9, 29, 33, 4, 17, 0, 31, 10, 37, 26, 50, 45, 11, 20, 28, 38, 32, 44, 39, 15, 40, 12, 24, 13, 5, 23, 42, 21, 1]",850.552909405,860.908561252
worse solution,0.9931858337075207,0.9584554708759215,rejected,"[8, 49, 18, 41, 43, 3, 46, 47, 22, 6, 25, 7, 30, 27, 2, 14, 36, 16, 35, 34, 19, 48, 9, 29, 33, 4, 17, 0, 31, 10, 37, 26, 50, 45, 11, 20, 28, 38, 32, 44, 39, 15, 40, 12, 24, 13, 5, 23, 42, 21, 1]","[8, 49, 18, 41, 43, 1, 21, 42, 23, 5, 13, 24, 12, 40, 15, 39, 44, 32, 38, 28, 20, 11, 45, 50, 26, 37, 10, 31, 0, 17, 4, 33, 29, 9, 48, 19, 34, 35, 16, 36, 14, 2, 27, 30, 7, 25, 6, 22, 47, 46, 3]",860.908561252,901.469034806
